tile_name,split,x_center,y_center,acquisition_date
dop20rgbi_32_424_5614_2_rp_2023_009_007,validation,424650,5615150,20230601
dop20rgbi_32_424_5614_2_rp_2023_009_009,validation,424850,5615150,20230601
dop20rgbi_32_424_5614_2_rp_2023_009_010,validation,424950,5615150,20230601
dop20rgbi_32_424_5614_2_rp_2023_009_011,validation,425050,5615150,20230601
dop20rgbi_32_424_5614_2_rp_2023_009_012,validation,425150,5615150,20230601
dop20rgbi_32_424_5614_2_rp_2023_009_013,validation,425250,5615150,20230601
dop20rgbi_32_424_5614_2_rp_2023_009_017,validation,425650,5615150,20230601
dop20rgbi_32_424_5614_2_rp_2023_009_018,validation,425750,5615150,20230601
dop20rgbi_32_424_5614_2_rp_2023_009_020,validation,425950,5615150,20230601
dop20rgbi_32_424_5614_2_rp_2023_010_007,validation,424650,5615050,20230601
dop20rgbi_32_424_5614_2_rp_2023_010_008,validation,424750,5615050,20230601
dop20rgbi_32_424_5614_2_rp_2023_010_009,validation,424850,5615050,20230601
dop20rgbi_32_424_5614_2_rp_2023_010_010,validation,424950,5615050,20230601
dop20rgbi_32_424_5614_2_rp_2023_010_011,validation,425050,5615050,20230601
dop20rgbi_32_424_5614_2_rp_2023_010_012,validation,425150,5615050,20230601
dop20rgbi_32_424_5614_2_rp_2023_010_015,validation,425450,5615050,20230601
dop20rgbi_32_424_5614_2_rp_2023_010_019,validation,425850,5615050,20230601
dop20rgbi_32_424_5614_2_rp_2023_010_020,validation,425950,5615050,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_007,validation,424650,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_008,validation,424750,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_009,validation,424850,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_010,validation,424950,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_011,validation,425050,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_012,validation,425150,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_013,validation,425250,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_014,validation,425350,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_015,validation,425450,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_016,validation,425550,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_011_020,validation,425950,5614950,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_007,validation,424650,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_008,validation,424750,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_009,validation,424850,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_010,validation,424950,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_011,validation,425050,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_012,validation,425150,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_013,validation,425250,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_014,validation,425350,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_016,validation,425550,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_017,validation,425650,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_012_020,validation,425950,5614850,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_008,validation,424750,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_009,validation,424850,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_010,validation,424950,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_011,validation,425050,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_012,validation,425150,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_013,validation,425250,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_014,validation,425350,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_015,validation,425450,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_016,validation,425550,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_017,validation,425650,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_013_018,validation,425750,5614750,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_008,validation,424750,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_009,validation,424850,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_010,validation,424950,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_011,validation,425050,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_012,validation,425150,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_014,validation,425350,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_015,validation,425450,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_016,validation,425550,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_017,validation,425650,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_018,validation,425750,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_014_019,validation,425850,5614650,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_007,validation,424650,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_008,validation,424750,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_009,validation,424850,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_010,validation,424950,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_011,validation,425050,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_012,validation,425150,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_013,validation,425250,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_014,validation,425350,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_015,validation,425450,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_016,validation,425550,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_015_019,validation,425850,5614550,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_007,validation,424650,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_008,validation,424750,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_009,validation,424850,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_010,validation,424950,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_011,validation,425050,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_012,validation,425150,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_013,validation,425250,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_014,validation,425350,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_015,validation,425450,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_016_016,validation,425550,5614450,20230601
dop20rgbi_32_424_5614_2_rp_2023_017_008,validation,424750,5614350,20230601
dop20rgbi_32_424_5614_2_rp_2023_017_009,validation,424850,5614350,20230601
dop20rgbi_32_424_5614_2_rp_2023_017_010,validation,424950,5614350,20230601
dop20rgbi_32_424_5614_2_rp_2023_017_011,validation,425050,5614350,20230601
dop20rgbi_32_424_5614_2_rp_2023_017_012,validation,425150,5614350,20230601
dop20rgbi_32_424_5614_2_rp_2023_017_015,validation,425450,5614350,20230601
dop20rgbi_32_424_5614_2_rp_2023_017_016,validation,425550,5614350,20230601
dop20rgbi_32_424_5614_2_rp_2023_017_017,validation,425650,5614350,20230601
dop20rgbi_32_424_5614_2_rp_2023_017_018,validation,425750,5614350,20230601
dop20rgbi_32_424_5614_2_rp_2023_018_011,validation,425050,5614250,20230601
dop20rgbi_32_424_5614_2_rp_2023_018_012,validation,425150,5614250,20230601
dop20rgbi_32_424_5614_2_rp_2023_018_015,validation,425450,5614250,20230601
dop20rgbi_32_424_5614_2_rp_2023_018_016,validation,425550,5614250,20230601
dop20rgbi_32_424_5614_2_rp_2023_018_017,validation,425650,5614250,20230601
dop20rgbi_32_424_5614_2_rp_2023_018_018,validation,425750,5614250,20230601
dop20rgbi_32_424_5614_2_rp_2023_019_004,validation,424350,5614150,20230601
dop20rgbi_32_424_5614_2_rp_2023_019_006,validation,424550,5614150,20230601
dop20rgbi_32_424_5614_2_rp_2023_019_007,validation,424650,5614150,20230601
dop20rgbi_32_424_5614_2_rp_2023_019_015,validation,425450,5614150,20230601
dop20rgbi_32_424_5614_2_rp_2023_019_016,validation,425550,5614150,20230601
dop20rgbi_32_424_5614_2_rp_2023_019_017,validation,425650,5614150,20230601
dop20rgbi_32_424_5614_2_rp_2023_019_018,validation,425750,5614150,20230601
dop20rgbi_32_424_5614_2_rp_2023_020_004,validation,424350,5614050,20230601
dop20rgbi_32_424_5614_2_rp_2023_020_005,validation,424450,5614050,20230601
dop20rgbi_32_424_5614_2_rp_2023_020_006,validation,424550,5614050,20230601
dop20rgbi_32_424_5614_2_rp_2023_020_007,validation,424650,5614050,20230601
dop20rgbi_32_424_5614_2_rp_2023_020_013,validation,425250,5614050,20230601
dop20rgbi_32_424_5614_2_rp_2023_020_015,validation,425450,5614050,20230601
dop20rgbi_32_424_5614_2_rp_2023_020_016,validation,425550,5614050,20230601
dop20rgbi_32_424_5614_2_rp_2023_020_017,validation,425650,5614050,20230601
dop20rgbi_32_424_5614_2_rp_2023_020_018,validation,425750,5614050,20230601
dop20rgbi_32_424_5616_2_rp_2023_011_002,validation,424150,5616950,20230601
dop20rgbi_32_424_5616_2_rp_2023_011_003,validation,424250,5616950,20230601
dop20rgbi_32_424_5616_2_rp_2023_012_001,validation,424050,5616850,20230601
dop20rgbi_32_424_5616_2_rp_2023_012_002,validation,424150,5616850,20230601
dop20rgbi_32_424_5616_2_rp_2023_012_003,validation,424250,5616850,20230601
dop20rgbi_32_424_5616_2_rp_2023_013_003,validation,424250,5616750,20230601
dop20rgbi_32_424_5616_2_rp_2023_013_004,validation,424350,5616750,20230601
dop20rgbi_32_424_5616_2_rp_2023_014_003,validation,424250,5616650,20230601
dop20rgbi_32_424_5616_2_rp_2023_014_004,validation,424350,5616650,20230601
dop20rgbi_32_424_5616_2_rp_2023_014_005,validation,424450,5616650,20230601
dop20rgbi_32_424_5616_2_rp_2023_015_001,validation,424050,5616550,20230601
dop20rgbi_32_424_5616_2_rp_2023_015_004,validation,424350,5616550,20230601
dop20rgbi_32_424_5616_2_rp_2023_015_005,validation,424450,5616550,20230601
dop20rgbi_32_424_5616_2_rp_2023_015_006,validation,424550,5616550,20230601
dop20rgbi_32_424_5616_2_rp_2023_015_018,validation,425750,5616550,20230601
dop20rgbi_32_424_5616_2_rp_2023_015_019,validation,425850,5616550,20230601
dop20rgbi_32_424_5616_2_rp_2023_015_020,train,425950,5616550,20230601
dop20rgbi_32_424_5616_2_rp_2023_016_001,validation,424050,5616450,20230601
dop20rgbi_32_424_5616_2_rp_2023_016_002,validation,424150,5616450,20230601
dop20rgbi_32_424_5616_2_rp_2023_016_003,validation,424250,5616450,20230601
dop20rgbi_32_424_5616_2_rp_2023_016_004,validation,424350,5616450,20230601
dop20rgbi_32_424_5616_2_rp_2023_016_005,validation,424450,5616450,20230601
dop20rgbi_32_424_5616_2_rp_2023_016_006,validation,424550,5616450,20230601
dop20rgbi_32_424_5616_2_rp_2023_016_018,validation,425750,5616450,20230601
dop20rgbi_32_424_5616_2_rp_2023_016_019,validation,425850,5616450,20230601
dop20rgbi_32_424_5616_2_rp_2023_016_020,validation,425950,5616450,20230601
dop20rgbi_32_424_5616_2_rp_2023_017_015,validation,425450,5616350,20230601
dop20rgbi_32_424_5616_2_rp_2023_017_016,validation,425550,5616350,20230601
dop20rgbi_32_424_5616_2_rp_2023_017_018,validation,425750,5616350,20230601
dop20rgbi_32_424_5616_2_rp_2023_018_015,validation,425450,5616250,20230601
dop20rgbi_32_424_5616_2_rp_2023_018_016,validation,425550,5616250,20230601
dop20rgbi_32_424_5616_2_rp_2023_018_017,validation,425650,5616250,20230601
dop20rgbi_32_424_5616_2_rp_2023_018_018,validation,425750,5616250,20230601
dop20rgbi_32_424_5616_2_rp_2023_019_017,validation,425650,5616150,20230601
dop20rgbi_32_424_5616_2_rp_2023_019_018,validation,425750,5616150,20230601
dop20rgbi_32_424_5616_2_rp_2023_020_017,validation,425650,5616050,20230601
dop20rgbi_32_424_5616_2_rp_2023_020_018,validation,425750,5616050,20230601
dop20rgbi_32_424_5616_2_rp_2023_020_019,validation,425850,5616050,20230601
dop20rgbi_32_424_5616_2_rp_2023_020_020,validation,425950,5616050,20230601
dop20rgbi_32_424_5622_2_rp_2023_001_019,train,425850,5623950,20230601
dop20rgbi_32_424_5622_2_rp_2023_001_020,train,425950,5623950,20230601
dop20rgbi_32_424_5622_2_rp_2023_002_019,train,425850,5623850,20230601
dop20rgbi_32_424_5622_2_rp_2023_002_020,train,425950,5623850,20230601
dop20rgbi_32_424_5622_2_rp_2023_003_011,train,425050,5623750,20230601
dop20rgbi_32_424_5622_2_rp_2023_003_012,train,425150,5623750,20230601
dop20rgbi_32_424_5622_2_rp_2023_003_013,train,425250,5623750,20230601
dop20rgbi_32_424_5622_2_rp_2023_003_014,train,425350,5623750,20230601
dop20rgbi_32_424_5622_2_rp_2023_004_011,train,425050,5623650,20230601
dop20rgbi_32_424_5622_2_rp_2023_004_012,train,425150,5623650,20230601
dop20rgbi_32_424_5622_2_rp_2023_004_013,train,425250,5623650,20230601
dop20rgbi_32_424_5622_2_rp_2023_004_014,train,425350,5623650,20230601
dop20rgbi_32_424_5624_2_rp_2023_009_008,train,424750,5625150,20230601
dop20rgbi_32_424_5624_2_rp_2023_010_007,train,424650,5625050,20230601
dop20rgbi_32_424_5624_2_rp_2023_010_009,train,424850,5625050,20230601
dop20rgbi_32_424_5624_2_rp_2023_013_003,train,424250,5624750,20230601
dop20rgbi_32_424_5624_2_rp_2023_013_004,train,424350,5624750,20230601
dop20rgbi_32_424_5624_2_rp_2023_013_007,train,424650,5624750,20230601
dop20rgbi_32_424_5624_2_rp_2023_013_008,train,424750,5624750,20230601
dop20rgbi_32_424_5624_2_rp_2023_014_003,train,424250,5624650,20230601
dop20rgbi_32_424_5624_2_rp_2023_014_004,train,424350,5624650,20230601
dop20rgbi_32_424_5624_2_rp_2023_017_013,train,425250,5624350,20230601
dop20rgbi_32_424_5624_2_rp_2023_017_014,train,425350,5624350,20230601
dop20rgbi_32_424_5624_2_rp_2023_018_010,train,424950,5624250,20230601
dop20rgbi_32_424_5624_2_rp_2023_018_011,train,425050,5624250,20230601
dop20rgbi_32_424_5624_2_rp_2023_018_013,train,425250,5624250,20230601
dop20rgbi_32_424_5626_2_rp_2023_001_019,train,425850,5627950,20230601
dop20rgbi_32_424_5626_2_rp_2023_002_019,train,425850,5627850,20230601
dop20rgbi_32_424_5626_2_rp_2023_002_020,train,425950,5627850,20230601
dop20rgbi_32_424_5626_2_rp_2023_003_003,train,424250,5627750,20230601
dop20rgbi_32_424_5626_2_rp_2023_003_004,train,424350,5627750,20230601
dop20rgbi_32_424_5626_2_rp_2023_003_005,train,424450,5627750,20230601
dop20rgbi_32_424_5626_2_rp_2023_003_015,train,425450,5627750,20230601
dop20rgbi_32_424_5626_2_rp_2023_003_016,train,425550,5627750,20230601
dop20rgbi_32_424_5626_2_rp_2023_004_003,train,424250,5627650,20230601
dop20rgbi_32_424_5626_2_rp_2023_004_004,train,424350,5627650,20230601
dop20rgbi_32_424_5626_2_rp_2023_004_005,train,424450,5627650,20230601
dop20rgbi_32_424_5626_2_rp_2023_004_006,train,424550,5627650,20230601
dop20rgbi_32_424_5626_2_rp_2023_004_015,train,425450,5627650,20230601
dop20rgbi_32_424_5626_2_rp_2023_004_016,train,425550,5627650,20230601
dop20rgbi_32_424_5626_2_rp_2023_005_015,train,425450,5627550,20230601
dop20rgbi_32_424_5626_2_rp_2023_005_016,train,425550,5627550,20230601
dop20rgbi_32_424_5626_2_rp_2023_015_002,train,424150,5626550,20230601
dop20rgbi_32_424_5626_2_rp_2023_016_002,train,424150,5626450,20230601
dop20rgbi_32_424_5628_2_rp_2023_003_004,train,424350,5629750,20230601
dop20rgbi_32_424_5628_2_rp_2023_003_005,train,424450,5629750,20230601
dop20rgbi_32_424_5628_2_rp_2023_003_006,train,424550,5629750,20230601
dop20rgbi_32_424_5628_2_rp_2023_003_007,train,424650,5629750,20230601
dop20rgbi_32_424_5628_2_rp_2023_003_008,train,424750,5629750,20230601
dop20rgbi_32_424_5628_2_rp_2023_004_003,train,424250,5629650,20230601
dop20rgbi_32_424_5628_2_rp_2023_004_004,train,424350,5629650,20230601
dop20rgbi_32_424_5628_2_rp_2023_004_005,train,424450,5629650,20230601
dop20rgbi_32_424_5628_2_rp_2023_004_006,train,424550,5629650,20230601
dop20rgbi_32_424_5628_2_rp_2023_004_007,train,424650,5629650,20230601
dop20rgbi_32_424_5628_2_rp_2023_004_008,train,424750,5629650,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_002,train,424150,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_003,train,424250,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_004,train,424350,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_005,train,424450,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_006,train,424550,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_007,train,424650,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_008,train,424750,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_009,train,424850,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_010,train,424950,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_011,train,425050,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_005_012,train,425150,5629550,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_002,train,424150,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_003,train,424250,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_004,train,424350,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_005,train,424450,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_006,train,424550,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_007,train,424650,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_008,train,424750,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_009,train,424850,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_010,train,424950,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_011,train,425050,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_006_012,train,425150,5629450,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_001,train,424050,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_002,train,424150,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_003,train,424250,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_004,train,424350,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_005,train,424450,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_006,train,424550,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_012,train,425150,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_013,train,425250,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_017,train,425650,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_007_018,train,425750,5629350,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_001,train,424050,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_002,train,424150,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_003,train,424250,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_005,train,424450,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_006,train,424550,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_008,train,424750,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_009,train,424850,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_011,train,425050,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_013,train,425250,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_014,train,425350,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_017,train,425650,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_018,train,425750,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_008_019,train,425850,5629250,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_001,train,424050,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_002,train,424150,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_003,train,424250,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_005,train,424450,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_006,train,424550,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_008,train,424750,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_009,train,424850,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_010,train,424950,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_011,train,425050,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_012,train,425150,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_013,train,425250,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_014,train,425350,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_015,train,425450,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_016,train,425550,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_017,train,425650,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_018,train,425750,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_009_019,train,425850,5629150,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_001,train,424050,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_002,train,424150,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_003,train,424250,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_005,train,424450,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_006,train,424550,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_008,train,424750,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_009,train,424850,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_010,train,424950,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_011,train,425050,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_012,train,425150,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_014,train,425350,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_015,train,425450,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_017,train,425650,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_018,train,425750,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_019,train,425850,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_010_020,train,425950,5629050,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_001,train,424050,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_002,train,424150,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_003,train,424250,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_004,train,424350,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_005,train,424450,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_006,train,424550,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_007,train,424650,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_008,train,424750,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_009,train,424850,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_010,train,424950,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_011,train,425050,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_012,train,425150,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_013,train,425250,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_016,train,425550,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_017,train,425650,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_018,train,425750,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_019,train,425850,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_011_020,train,425950,5628950,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_001,train,424050,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_002,train,424150,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_003,train,424250,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_004,train,424350,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_005,train,424450,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_007,train,424650,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_008,train,424750,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_009,train,424850,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_010,train,424950,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_011,train,425050,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_012,train,425150,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_013,train,425250,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_014,train,425350,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_016,train,425550,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_017,train,425650,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_018,train,425750,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_012_019,train,425850,5628850,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_001,train,424050,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_002,train,424150,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_003,train,424250,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_004,train,424350,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_005,train,424450,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_006,train,424550,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_007,train,424650,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_008,train,424750,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_009,train,424850,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_010,train,424950,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_012,train,425150,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_013,train,425250,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_014,train,425350,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_015,train,425450,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_016,train,425550,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_017,train,425650,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_013_018,train,425750,5628750,20230601
dop20rgbi_32_424_5628_2_rp_2023_014_003,train,424250,5628650,20230601
dop20rgbi_32_424_5628_2_rp_2023_014_004,train,424350,5628650,20230601
dop20rgbi_32_424_5628_2_rp_2023_014_005,train,424450,5628650,20230601
dop20rgbi_32_424_5628_2_rp_2023_014_006,train,424550,5628650,20230601
dop20rgbi_32_424_5628_2_rp_2023_014_007,train,424650,5628650,20230601
dop20rgbi_32_424_5628_2_rp_2023_014_008,train,424750,5628650,20230601
dop20rgbi_32_424_5628_2_rp_2023_014_009,train,424850,5628650,20230601
